site_id,site_name,tid
1267,"Elongation of very long chain fatty acids protein 3, ELO domain",101323
1268,"Induced myeloid leukemia cell differentiation protein Mcl-1 homolog, Bcl-2 domain",101547
1270,"Matrix metalloproteinase-12, Peptidase_M10 domain",104404
1271,"Enoyl-(Acyl-carrier-protein) reductase, NMO domain",102974
1272,"Serotonin 2a (5-HT2a) receptor, 7tm_1 domain",107
1273,"Enoyl-[acyl-carrier-protein] reductase, adh_short_C2 domain",145
1274,"Thromboxane A2 receptor, 7tm_1 domain",246
1275,"Sodium/hydrogen exchanger 1, Na_H_Exchanger domain",11096
1276,"Galanin receptor 2, 7tm_1 domain",11498
1277,"Protein kinase C eta, Pkinase domain",11617
1278,"Tyrosine-protein kinase BLK, Pkinase_Tyr domain",11836
1279,"Fibroblast growth factor receptor 1, Pkinase_Tyr domain",12412
1280,"Neurotensin receptor 1, 7tm_1 domain",17063
1281,"Coagulation factor X, Trypsin domain",20023
1282,"Apoptosis regulator Bcl-X, Bcl-2 domain",100217
1283,"High-affinity choline transporter, SSF domain",100449
1284,"Cell division cycle 7-related protein kinase, Pkinase domain",100077
1285,"Dual specificity tyrosine-phosphorylation-regulated kinase 1A, Pkinase domain",101002
1286,"Hydroxysteroid 11-beta dehydrogenase 1, adh_short domain",101126
1287,"Dehydrosqualene synthase, SQS_PSY domain",101196
1288,"Carbonic anhydrase, Pro_CA domain",101385
1289,"C-C chemokine receptor type 2, 7tm_1 domain",103651
1290,"Carbonic anhydrase, Pro_CA domain",102876
1291,"Casein kinase II subunit alpha, Pkinase domain",102963
1292,"C-X-C chemokine receptor type 3, 7tm_1 domain",103139
1293,"Extended-spectrum beta-lactamase CTX-M-53, Beta-lactamase2 domain",103870
1294,"Neuraminidase, Neur domain",103875
1295,"ADC-11, Beta-lactamase domain",103893
1296,"Aldo-keto reductase family 1 member B10, Aldo_ket_red domain",102631
1297,"Aspartic protease PM4, Asp domain",102898
1298,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase, EPSP_synthase domain",102904
1299,"N1L, Poxvirus domain",103056
1300,"Insulin-like growth factor 1 receptor, Pkinase_Tyr domain",103148
1301,"Plasminogen, Trypsin domain",12
1302,"Somatostatin receptor 2, 7tm_1 domain",117
1303,"HERG, Ion_trans domain",165
1304,"Calcium sensing receptor, ANF_receptor domain",282
1305,"MAP kinase p38 beta, Pkinase domain",10120
1306,"Ryanodine receptor 1, Ion_trans domain",10290
1307,"Serotonin 2a (5-HT2a) receptor, 7tm_1 domain",10621
1308,"Carbonic anhydrase VB, Carb_anhydrase domain",11016
1309,"Cytochrome P450 11B2, p450 domain",11541
1310,"Estrogen receptor beta, Hormone_recep domain",12244
1311,"Histone deacetylase 1, Hist_deacetyl domain",12697
1312,"Estrogen receptor alpha, Hormone_recep domain",12788
1313,"Serine/threonine-protein kinase Chk1 , Pkinase domain",12967
1314,"Adenosine transporter 1, Nucleoside_tran domain",17000
1315,"Sodium channel protein type III alpha subunit, Ion_trans domain",18075
1316,"MAP/microtubule affinity-regulating kinase 2, Pkinase domain",30001
1317,"Rho-associated protein kinase 2, Pkinase domain",100070
1318,"Voltage-gated T-type calcium channel alpha-1I subunit, Ion_trans domain",100101
1319,"Sn1-specific diacylglycerol lipase alpha, Lipase_3 domain",101016
1322,"Neuraminidase, Neur domain",103878
1324,"Arachidonate 5-lipoxygenase-activating protein, MAPEG domain",104377
1325,"Glutamate receptor ionotropic kainate 2, ANF_receptor domain",12378
1326,"Cytochrome P450 2C9, p450 domain",12911
1327,"Vesicular acetylcholine transporter, MFS_1 domain",12943
1328,"Ribosomal protein S6 kinase 1, Pkinase domain",12944
1329,"Cyclin-dependent kinase 5, Pkinase domain",12947
1330,"Coagulation factor X, Trypsin domain",17034
1331,"Dopamine D1 receptor, 7tm_1 domain",20112
1332,"Dual specificity protein kinase CLK3, Pkinase domain",30015
1333,"GABA transporter 1, SNF domain",100339
1334,"Falcipain 2B, Peptidase_C1 domain",100590
1335,"Branched-chain-amino-acid transferase, Aminotran_4 domain",100676
1337,"Mycothiol S-conjugate amidase, PIG-L domain",100037
1338,"Epoxide hydrolase 2, Abhydrolase_1 domain",101497
1339,"Eukaryotic translation initiation factor 4H, RRM_1 domain",103707
1340,"Lactoylglutathione lyase, Glyoxalase domain",102402
1341,"Dual specificity protein phosphatase 1, DSPc domain",102664
1342,"Sphingosine kinase 2, DAGK_cat domain",102858
1343,"Arylamine N-acetyltransferase, Acetyltransf_2 domain",102868
1344,"Probable thymidylate synthase, Thy1 domain",102888
1345,"Glycine receptor subunit alpha-3, Neur_chan_LBD domain",103142
1346,"Angiotensin type II receptor, 7tm_1 domain",103451
1347,"Gonadotropin-releasing hormone receptor, 7tm_1 domain",118
1348,"Prostanoid EP1 receptor, 7tm_1 domain",261
1349,"Thrombin, Trypsin domain",10403
1350,"Histamine H1 receptor, 7tm_1 domain",127
1351,"Angiotensin II type 2 (AT-2) receptor, 7tm_1 domain",10026
1352,"Thymidine kinase, cytosolic, TK domain",10125
1353,"Gonadotropin-releasing hormone receptor, 7tm_1 domain",10274
1354,"P2X purinoceptor 7, P2X_receptor domain",10540
1355,"Muscarinic acetylcholine receptor M2, 7tm_1 domain",10648
1356,"Thrombin, Trypsin domain",10747
1357,"Histone deacetylase 8, Hist_deacetyl domain",10869
1358,"Protein kinase C epsilon, Pkinase domain",10878
1359,"Protein kinase C iota, Pkinase domain",10901
1360,"Histamine H1 receptor, 7tm_1 domain",11296
1361,"Steroid 5-alpha-reductase 1, Steroid_dh domain",11593
1362,"Cathepsin L, Peptidase_C1 domain",12238
1363,"Subtilisin/kexin type 5, Peptidase_S8 domain",11337
1364,"Sigma opioid receptor, ERG2_Sigma1R domain",12050
1365,"Acyl coenzyme A:cholesterol acyltransferase 2, MBOAT domain",12458
1366,"Glutamate receptor ionotropic, AMPA 4, ANF_receptor domain",12615
1367,"Matrix metalloproteinase 12, Peptidase_M10 domain",12868
1368,"Heme oxygenase 2, Heme_oxygenase domain",20088
1369,"Serine/threonine-protein kinase PIM2, Pkinase domain",30043
1370,"Beta-lactamase type II, Lactamase_B domain",100211
1371,"Protein kinase C epsilon, Pkinase domain",100423
1372,"Prostanoid EP2 receptor, 7tm_1 domain",100427
1373,"Induced myeloid leukemia cell differentiation protein Mcl-1, Bcl-2 domain",100468
1374,"Protein kinase C-like 1, Pkinase domain",101217
1375,"Calcitonin gene-related peptide 1, Calc_CGRP_IAPP domain",101525
1376,"Thymidine kinase, Herpes_TK domain",104207
1377,"Alpha-1a adrenergic receptor, 7tm_1 domain",125
1378,"Nociceptin receptor, 7tm_1 domain",138
1379,"Serotonin 3a (5-HT3a) receptor, Neur_chan_LBD domain",144
1380,"Aldose reductase, Aldo_ket_red domain",242
1381,"Neuronal acetylcholine receptor protein alpha-2 subunit, Neur_chan_LBD domain",10023
1382,"Cholecystokinin A receptor, 7tm_1 domain",10472
1383,"Cathepsin F, Peptidase_C1 domain",10493
1384,"Cathepsin L, Peptidase_C1 domain",10498
1385,"Steryl-sulfatase , Sulfatase domain",11294
1386,"Histamine H1 receptor, 7tm_1 domain",12841
1387,"Glycogen synthase kinase-3 beta, Pkinase domain",20084
1388,"Alpha-galactosidase C, Melibiase domain",20172
1389,"Mitogen-activated protein kinase kinase kinase 5, Pkinase domain",30034
1390,"Phosphodiesterase 10A, PDEase_I domain",100010
1391,"C-X-C chemokine receptor type 4, 7tm_1 domain",101235
1392,"LIM domain kinase 2, Pkinase_Tyr domain",101386
1393,"Dual specificity protein phosphatase 1, DSPc domain",101480
1394,"Falcipain 2, Peptidase_C1 domain",101563
1395,"Scavenger receptor class B member 1, CD36 domain",104368
1396,"Riboflavin-binding protein, Folate_rec domain",104439
1397,"Histone deacetylase-like amidohydrolase, Hist_deacetyl domain",102422
1398,"Bcl-2-related protein A1, Bcl-2 domain",102423
1399,"Potassium voltage-gated channel subfamily D member 2, Ion_trans domain",102926
1400,"UDP-glucuronosyltransferase 1-7, UDPGT domain",104085
1401,"Triosephosphate isomerase, glycosomal, TIM domain",102990
1402,"Luteinizing hormone/Choriogonadotropin receptor, 7tm_1 domain",95
1403,"Vasopressin V1b receptor, 7tm_1 domain",148
1404,"Carbonic anhydrase VI, Carb_anhydrase domain",10186
1405,"Serotonin 6 (5-HT6) receptor, 7tm_1 domain",10628
1406,"Calcium sensing receptor, ANF_receptor domain",10489
1407,"Sialidase 2, BNR_2 domain",10678
1408,"Casein kinase I epsilon, Pkinase domain",10967
1409,"Lysosomal acid lipase/cholesteryl ester hydrolase , Abhydrolase_1 domain",11450
1411,"Fructose-1,6-bisphosphatase, FBPase domain",12570
1412,"Somatostatin receptor 1, 7tm_1 domain",12786
1413,"Melanocortin receptor 3, 7tm_1 domain",17075
1414,"Beta-glucosidase A, Glyco_hydro_1 domain",20069
1415,"Prostanoid DP receptor, 7tm_1 domain",20122
1416,"CaM-kinase kinase alpha, Pkinase domain",30029
1417,"Tyrosine-protein kinase TXK, Pkinase_Tyr domain",100424
1418,"Indoleamine 2,3-dioxygenase, IDO domain",100643
1419,"Serine/threonine-protein kinase PAK 4, Pkinase domain",100080
1420,"Glucoamylase, Glyco_hydro_15 domain",100175
1421,"Galanin receptor 1, 7tm_1 domain",100998
1422,"Aldehyde dehydrogenase, cytosolic 1, Aldedh domain",101166
1423,"Mitogen-activated protein kinase kinase kinase kinase 4, Pkinase domain",101464
1424,"Neuraminidase, Neur domain",103877
1425,"Beta-lactamase ADC-33, Beta-lactamase domain",103892
1426,"DNA (cytosine-5)-methyltransferase 1, DNA_methylase domain",321
1427,"Oxytocin receptor, 7tm_1 domain",10549
1428,"Bradykinin B1 receptor, 7tm_1 domain",10677
1429,"Melanocortin receptor 5, 7tm_1 domain",11006
1430,"Endothelin receptor ET-B, 7tm_1 domain",11286
1431,"Sodium channel protein type V alpha subunit, Ion_trans domain",11480
1432,"Choline kinase alpha , Choline_kinase domain",11628
1433,"Tyrosine-protein kinase HCK , Pkinase_Tyr domain",11785
1434,"Tyrosine-protein kinase Lyn , Pkinase_Tyr domain",11842
1435,"Tyrosine-protein kinase SRC, Pkinase_Tyr domain",11977
1436,"Caspase-7, Peptidase_C14 domain",12067
1437,"Phosphodiesterase 11A, PDEase_I domain",12448
1438,"Purine nucleoside phosphorylase, PNP_UDP_1 domain",12690
1439,"Glutamate receptor ionotropic kainate 3, ANF_receptor domain",12900
1441,"NAD-dependent deacetylase sirtuin 1, SIR2 domain",100448
1443,"Gonadotropin-releasing hormone receptor, 7tm_1 domain",101266
1444,"Putative uncharacterized protein pk7, Pkinase domain",101467
1445,"Rhodopsin, 7tm_1 domain",101529
1446,"Deoxyribonuclease gamma, Exo_endo_phos domain",103844
1447,"Calcium dependent protein kinase, Pkinase domain",102987
1448,"Androgen Receptor, Hormone_recep domain",56
1449,"Alpha-1b adrenergic receptor, 7tm_1 domain",128
1450,"Stem cell growth factor receptor, Pkinase_Tyr domain",238
1451,"Metastin receptor, 7tm_1 domain",103469
1452,"Thymidylate synthase, Thymidylat_synt domain",28
1453,"Cannabinoid CB1 receptor, 7tm_1 domain",87
1454,"Dihydroorotate dehydrogenase, DHO_dh domain",157
1455,"Muscarinic acetylcholine receptor M3, 7tm_1 domain",219
1456,"UDP-3-O-acyl-GlcNAc deacetylase, LpxC domain",10149
1457,"Adenosine kinase, PfkB domain",10185
1458,"Matrix metalloproteinase 26, Peptidase_M10 domain",10226
1459,"Sigma opioid receptor, ERG2_Sigma1R domain",10298
1460,"Trypsin I, Trypsin domain",10443
1461,"Leukotriene B4 receptor 1, 7tm_1 domain",10542
1462,"C-C chemokine receptor type 4, 7tm_1 domain",10579
1463,"Histone deacetylase 10, Hist_deacetyl domain",10945
1464,"Metabotropic glutamate receptor 2, ANF_receptor domain",11036
1465,"Metabotropic glutamate receptor 8, ANF_receptor domain",11058
1466,"Melatonin receptor 1A, 7tm_1 domain",11084
1467,"Serotonin 7 (5-HT7) receptor, 7tm_1 domain",11923
1468,"Serotonin 2b (5-HT2b) receptor, 7tm_1 domain",12688
1469,"Matrix metalloproteinase 7, Peptidase_M10 domain",12738
1470,"Tryptase gamma, Trypsin domain",12857
1471,"Isocitrate lyase, ICL domain",100926
1472,"Pteridine reductase, putative, adh_short_C2 domain",101127
1473,"Histamine H4 receptor, 7tm_1 domain",101276
1474,"BiP isoform A, HSP70 domain",103842
1475,"AP-2 complex subunit sigma, Clat_adaptor_s domain",103946
1476,"Neuraminidase, Neur domain",104249
1477,"Autoinducer 2-binding periplasmic protein luxP, Peripla_BP_4 domain",102408
1478,"Transporter, SNF domain",102808
1480,"Plasma kallikrein, Trypsin domain",23
1481,"Mu opioid receptor, 7tm_1 domain",129
1482,"Retinoic acid receptor gamma, Hormone_recep domain",240
1483,"Glutamate receptor ionotropic, AMPA 2, ANF_receptor domain",11221
1484,"Human immunodeficiency virus type 1 integrase, rve domain",12456
1485,"Epoxide hydratase, Abhydrolase_1 domain",12673
1486,"C5a anaphylatoxin chemotactic receptor, 7tm_1 domain",12679
1487,"Dual specificity protein kinase CLK2, Pkinase domain",30014
1488,"Guanine nucleotide-binding protein G(k), alpha-3 subunit, G-alpha domain",100301
1489,"Cytochrome P450 24A1, p450 domain",100474
1490,"Serotonin transporter, SNF domain",100005
1491,"Transient receptor potential cation channel subfamily V member 2, Ion_trans domain",101052
1492,"Glutamate racemase, Asp_Glu_race domain",101144
1493,"PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE), Pro_CA domain",101546
1494,"PenB class A beta-lactamase, Beta-lactamase2 domain",103821
1495,"Progesterone receptor, Hormone_recep domain",104322
1496,"Glycogen synthase kinase 3 beta, Pkinase domain",104330
1497,"Macrophage metalloelastase, Peptidase_M10 domain",104403
1498,"Membrane-bound transcription factor site-1 protease, Peptidase_S8 domain",102718
1499,"Juvenile hormone esterase, COesterase domain",102811
1500,"Dual specificity protein kinase CLK1, Pkinase domain",102830
1501,"CAAX prenyl protease 1 homolog, Peptidase_M48 domain",102837
1502,"Tryptophan 2,3-dioxygenase, Trp_dioxygenase domain",102860
1503,"Beta-lactamase SHV-5, Beta-lactamase2 domain",103116
1504,"Serine/threonine-protein phosphatase, Metallophos domain",103698
1505,"Transient receptor potential cation channel subfamily V member 6, Ion_trans domain",103784
1507,"Penicillin-binding protein 2x, Transpeptidase domain",102467
1508,"Cyclooxygenase-2, An_peroxidase domain",126
1509,"Leukocyte elastase, Trypsin domain",235
1510,"Endothelin receptor ET-B, 7tm_1 domain",247
1511,"DNA polymerase beta, DNA_pol_lambd_f domain",10206
1512,"Histamine H3 receptor, 7tm_1 domain",10280
1513,"Beta-glucocerebrosidase, Glyco_hydro_30 domain",10733
1514,"Carbonic anhydrase VII, Carb_anhydrase domain",11060
1515,"c-Jun N-terminal kinase 2, Pkinase domain",11407
1516,"Cholecystokinin B receptor, 7tm_1 domain",11524
1517,"Protein kinase C alpha , Pkinase domain",11635
1518,"MAP kinase ERK1, Pkinase domain",11639
1519,"Matrix metalloproteinase 11, Peptidase_M10 domain",12867
1520,"Prostanoid EP1 receptor, 7tm_1 domain",20123
1521,"Deoxyuridine triphosphatase, dUTPase_2 domain",100806
1522,"Serine/threonine-protein kinase TBK1, Pkinase domain",100856
1523,"Luciferin 4-monooxygenase, AMP-binding domain",101085
1524,"Spermidine synthase, Spermine_synth domain",101566
1525,"Cation channel sperm-associated protein 1, Ion_trans domain",103781
1526,"Serine/threonine protein phosphatase 2B catalytic subunit, alpha isoform, Metallophos domain",12579
1527,"Sialidase 1, BNR_2 domain",12804
1528,"Plasminogen, Trypsin domain",12809
1529,"Dopamine D2 receptor, 7tm_1 domain",14037
1530,"Melanin-concentrating hormone receptor 1, 7tm_1 domain",19905
1531,"Phospholipase A2 isozyme DE-I, Phospholip_A2_1 domain",20044
1532,"Protein kinase Pfmrk, Pkinase domain",20128
1533,"Coagulation factor X, Trypsin domain",20148
1534,"3-dehydroquinate dehydratase, DHquinase_II domain",100480
1535,"Glycogen phosphorylase, muscle form, Phosphorylase domain",100664
1536,"Muscarinic acetylcholine receptor M3, 7tm_1 domain",100872
1537,"Fructose-1,6-bisphosphatase 1, FBPase domain",100927
1538,"Cathepsin L1, Peptidase_C1 domain",100942
1539,"PER-2 beta-lactamase, Beta-lactamase2 domain",101149
1540,"Squalene epoxidase, SE domain",101192
1541,"Galanin receptor 2, 7tm_1 domain",101237
1542,"Elongation of very long chain fatty acids protein 6, ELO domain",101307
1543,"Beta-lactamase, Transpeptidase domain",103098
1544,"Elastase 1, Trypsin domain",208
1545,"Casein kinase II alpha, Pkinase domain",10044
1546,"Beta-3 adrenergic receptor, 7tm_1 domain",226
1547,"Kappa opioid receptor, 7tm_1 domain",10008
1548,"Spermidine synthase, Spermine_synth domain",10254
1549,"Thyrotropin-releasing hormone receptor 2, 7tm_1 domain",10426
1550,"Prostanoid FP receptor, 7tm_1 domain",10564
1551,"G-protein coupled receptor kinase 2, Pkinase domain",10711
1552,"Alpha-L-fucosidase I, Alpha_L_fucos domain",11390
1553,"CaM kinase II delta, Pkinase domain",11622
1555,"Glutamate receptor ionotropic kainate 5, ANF_receptor domain",11759
1556,"Mitogen-activated protein kinase kinase kinase 9, Pkinase domain",12038
1557,"Vacuolar H(+)-transporting ATPase 116 kDa subunit, a1 isoform, V_ATPase_I domain",12203
1558,"Matrix metalloproteinase 11, Peptidase_M10 domain",11277
1559,"Cytochrome P450 2D6, p450 domain",11365
1560,"Dual specificity mitogen-activated protein kinase kinase 1, Pkinase domain",11409
1561,"Estradiol 17-beta-dehydrogenase 1, adh_short domain",11512
1562,"Cathepsin B , Peptidase_C1 domain",12933
1563,"Cathepsin L2, Peptidase_C1 domain",20161
1564,"PDZ-binding kinase, Pkinase domain",100411
1565,"Casein kinase II alpha, Pkinase domain",100843
1566,"Transient receptor potential cation channel subfamily V member 3, Ion_trans domain",101224
1567,"Acetylcholine-binding protein, Neur_chan_LBD domain",101435
1569,"Peptide deformylase, Pep_deformylase domain",104181
1570,"Matrix metalloproteinase-25, Peptidase_M10 domain",104183
1571,"Tripeptidyl-peptidase 2, Peptidase_S8 domain",102785
1572,"Cathepsin K, Peptidase_C1 domain",102826
1573,"HAP protein (Putative aspartic proteinase), Asp domain",102895
1574,"Glucoamylase, intracellular sporulation-specific, Glyco_hydro_15 domain",102953
1575,"Dopamine D3 receptor, 7tm_1 domain",130
1576,"Beta-2 adrenergic receptor, 7tm_1 domain",10031
1577,"Chymase, Trypsin domain",10074
1578,"Alpha-chymotrypsin, Trypsin domain",10081
1579,"Fatty acid binding protein intestinal, Lipocalin domain",10148
1580,"Prostanoid EP1 receptor, 7tm_1 domain",10613
1581,"Cyclooxygenase-2, An_peroxidase domain",11112
1582,"Testis-specific androgen-binding protein, Laminin_G_1 domain",11170
1583,"Sigma opioid receptor, ERG2_Sigma1R domain",11272
1584,"Histamine H4 receptor, 7tm_1 domain",11290
1585,"Neuropeptide Y receptor type 5, 7tm_1 domain",11336
1586,"Subtilisin/kexin type 6, Peptidase_S8 domain",12186
1587,"Cyclooxygenase-1, An_peroxidase domain",17019
1588,"Serine/threonine-protein kinase PLK3, Pkinase domain",100412
1589,"ADAM17, Peptidase_M84 domain",100569
1590,"Farnesyltransferase, putative, SQS_PSY domain",101121
1591,"Motilin receptor, 7tm_1 domain",101152
